fileName,mode,time,pps,score,lines,pieces,finished,goal,timeStamp
2019_02_12_15_26_47.rep,LINE RACE,996,1.8090452,0,11,31,True,10,2019-02-12T15-26-47
2019_02_12_15_27_20.rep,LINE RACE,744,2.0188425,0,10,26,False,10,2019-02-12T15-27-20
2019_02_12_15_28_05.rep,LINE RACE,735,2.2888284,0,11,29,True,10,2019-02-12T15-28-05
2019_02_12_15_28_27.rep,LINE RACE,740,2.1109607,0,10,27,False,10,2019-02-12T15-28-27
2019_02_12_15_29_21.rep,LINE RACE,1079,1.8367347,0,10,34,False,10,2019-02-12T15-29-21
2019_02_12_15_30_28.rep,LINE RACE,800,1.9524405,0,10,27,False,10,2019-02-12T15-30-28
2019_02_12_15_31_05.rep,LINE RACE,1168,1.6452442,0,10,33,False,10,2019-02-12T15-31-05
2019_02_12_15_31_32.rep,LINE RACE,833,2.0192308,0,10,29,False,10,2019-02-12T15-31-32
2019_02_12_15_31_55.rep,LINE RACE,949,1.8987342,0,10,31,False,10,2019-02-12T15-31-55
2019_02_12_15_32_19.rep,LINE RACE,946,1.7142857,0,10,28,False,10,2019-02-12T15-32-19
2019_02_12_15_32_48.rep,LINE RACE,948,1.7740232,0,10,29,False,10,2019-02-12T15-32-48
2019_02_12_15_33_20.rep,LINE RACE,1051,1.6,0,10,29,False,10,2019-02-12T15-33-20
2019_02_12_15_34_05.rep,LINE RACE,789,1.9796954,0,10,27,False,10,2019-02-12T15-34-05
2019_02_12_15_35_13.rep,LINE RACE,1233,1.7532468,0,10,37,False,10,2019-02-12T15-35-13
2019_02_12_15_35_35.rep,LINE RACE,751,2.16,0,10,28,False,10,2019-02-12T15-35-35
2019_02_12_15_36_01.rep,LINE RACE,813,2.0689654,0,11,29,True,10,2019-02-12T15-36-01
2019_02_12_15_36_28.rep,LINE RACE,1046,1.722488,0,11,31,True,10,2019-02-12T15-36-28
2019_02_12_15_36_58.rep,LINE RACE,1314,1.6907845,0,10,38,False,10,2019-02-12T15-36-58
2019_02_12_15_37_44.rep,LINE RACE,812,2.0715168,0,10,29,False,10,2019-02-12T15-37-44
2019_02_12_15_38_07.rep,LINE RACE,907,1.7880795,0,10,28,False,10,2019-02-12T15-38-07
2019_02_12_15_38_49.rep,LINE RACE,863,1.8097448,0,10,27,False,10,2019-02-12T15-38-49
2019_02_12_15_39_12.rep,LINE RACE,869,1.797235,0,10,27,False,10,2019-02-12T15-39-12
2019_02_12_15_39_39.rep,LINE RACE,945,1.8432204,0,10,30,False,10,2019-02-12T15-39-39
2019_02_12_15_40_06.rep,LINE RACE,852,1.9036428,0,11,28,True,10,2019-02-12T15-40-06
2019_02_12_15_40_30.rep,LINE RACE,959,1.9415449,0,12,32,True,10,2019-02-12T15-40-30
2019_02_12_15_41_06.rep,LINE RACE,967,1.7391304,0,10,29,False,10,2019-02-12T15-41-06
2019_02_12_15_41_55.rep,LINE RACE,857,1.9626168,0,11,29,True,10,2019-02-12T15-41-55
2019_02_12_15_42_21.rep,LINE RACE,989,1.5789474,0,10,27,False,10,2019-02-12T15-42-21
2019_02_12_15_43_17.rep,LINE RACE,791,1.9746835,0,10,27,False,10,2019-02-12T15-43-17
2019_02_12_15_43_49.rep,LINE RACE,1061,1.5849056,0,10,29,False,10,2019-02-12T15-43-49
2019_02_12_15_44_40.rep,LINE RACE,742,2.1052632,0,10,27,False,10,2019-02-12T15-44-40
2019_02_12_15_46_41.rep,LINE RACE,833,2.0913463,0,10,30,False,10,2019-02-12T15-46-41
2019_02_12_15_47_38.rep,LINE RACE,887,1.8284425,0,10,28,False,10,2019-02-12T15-47-38
2019_02_12_15_48_16.rep,LINE RACE,928,1.6828479,0,10,27,False,10,2019-02-12T15-48-16
2019_02_12_15_48_42.rep,LINE RACE,911,1.9120879,0,10,30,False,10,2019-02-12T15-48-42
2019_02_12_15_49_04.rep,LINE RACE,797,1.8844221,0,10,26,False,10,2019-02-12T15-49-04
2019_02_12_15_49_24.rep,LINE RACE,898,2.33853,0,7,35,False,10,2019-02-12T15-49-24
2019_02_12_15_51_17.rep,LINE RACE,821,1.9756098,0,10,28,False,10,2019-02-12T15-51-17
2019_02_12_15_51_37.rep,LINE RACE,760,2.055336,0,10,27,False,10,2019-02-12T15-51-37
2019_02_12_15_52_34.rep,LINE RACE,873,1.8577982,0,10,28,False,10,2019-02-12T15-52-34
2019_02_12_15_53_21.rep,LINE RACE,1027,1.6374269,0,10,29,False,10,2019-02-12T15-53-21
2019_02_12_15_53_45.rep,LINE RACE,953,1.7016807,0,10,28,False,10,2019-02-12T15-53-45
2019_02_12_15_54_15.rep,LINE RACE,1038,1.7936355,0,11,32,True,10,2019-02-12T15-54-15
2019_02_12_15_54_40.rep,LINE RACE,1048,1.8338109,0,12,33,True,10,2019-02-12T15-54-40
2019_02_12_15_55_52.rep,LINE RACE,903,1.8625277,0,10,29,False,10,2019-02-12T15-55-52
2019_02_12_17_47_34.rep,LINE RACE,870,1.8642117,0,10,28,False,10,2019-02-12T17-47-34
2019_02_12_19_09_08.rep,LINE RACE,756,1.986755,0,10,26,False,10,2019-02-12T19-09-08
2019_02_12_19_09_39.rep,LINE RACE,1368,1.141185,0,10,27,False,10,2019-02-12T19-09-39
2019_02_12_19_10_13.rep,LINE RACE,1127,1.3321491,0,10,26,False,10,2019-02-12T19-10-13
2019_02_12_19_11_09.rep,LINE RACE,945,1.6525424,0,10,27,False,10,2019-02-12T19-11-09
2019_02_12_19_12_04.rep,LINE RACE,954,1.636936,0,10,27,False,10,2019-02-12T19-12-04
2019_02_12_19_12_53.rep,LINE RACE,901,1.6666666,0,10,26,False,10,2019-02-12T19-12-53
2019_02_12_19_13_24.rep,LINE RACE,837,1.8660287,0,10,27,False,10,2019-02-12T19-13-24
2019_02_12_19_15_04.rep,LINE RACE,891,1.8876405,0,10,29,False,10,2019-02-12T19-15-04
2019_02_12_19_15_26.rep,LINE RACE,873,2.1330276,0,10,32,False,10,2019-02-12T19-15-26
2019_02_12_19_16_23.rep,LINE RACE,841,2.0,0,10,29,False,10,2019-02-12T19-16-23
2019_02_12_19_17_20.rep,LINE RACE,801,2.025,0,10,28,False,10,2019-02-12T19-17-20
2019_02_12_19_18_04.rep,LINE RACE,886,1.7627119,0,10,27,False,10,2019-02-12T19-18-04
2019_02_12_19_18_54.rep,LINE RACE,974,1.6649537,0,10,28,False,10,2019-02-12T19-18-54
2019_02_12_19_19_23.rep,LINE RACE,709,2.20339,0,10,27,False,10,2019-02-12T19-19-23
2019_02_12_19_19_48.rep,LINE RACE,813,2.0689654,0,11,29,True,10,2019-02-12T19-19-48
2019_02_12_19_20_12.rep,LINE RACE,1020,1.8253189,0,11,32,True,10,2019-02-12T19-20-12
2019_02_12_19_20_52.rep,LINE RACE,792,1.8963338,0,10,26,False,10,2019-02-12T19-20-52
2019_02_12_19_21_39.rep,LINE RACE,817,1.8382353,0,10,26,False,10,2019-02-12T19-21-39
2019_02_12_19_22_10.rep,LINE RACE,785,2.142857,0,10,29,False,10,2019-02-12T19-22-10
2019_02_12_19_23_09.rep,LINE RACE,961,1.6875,0,10,28,False,10,2019-02-12T19-23-09
2019_02_12_19_24_33.rep,LINE RACE,913,1.9078947,0,10,30,False,10,2019-02-12T19-24-33
2019_02_12_19_25_09.rep,LINE RACE,775,2.0930233,0,10,28,False,10,2019-02-12T19-25-09
2019_02_12_19_25_34.rep,LINE RACE,978,1.8423746,0,10,31,False,10,2019-02-12T19-25-34
2019_02_12_19_26_20.rep,LINE RACE,977,1.7827868,0,10,30,False,10,2019-02-12T19-26-20
2019_02_12_19_28_29.rep,LINE RACE,845,2.0616114,0,11,30,True,10,2019-02-12T19-28-29
2019_02_12_19_30_58.rep,LINE RACE,848,1.8417946,0,10,27,False,10,2019-02-12T19-30-58
2019_02_12_20_54_29.rep,LINE RACE,1220,1.6735029,0,10,35,False,10,2019-02-12T20-54-29
2019_02_12_20_55_00.rep,LINE RACE,808,2.0074348,0,10,28,False,10,2019-02-12T20-55-00
2019_02_12_20_55_54.rep,LINE RACE,804,2.0174346,0,10,28,False,10,2019-02-12T20-55-54
2019_02_12_20_56_33.rep,LINE RACE,1087,1.6574585,0,10,31,False,10,2019-02-12T20-56-33
2019_02_12_20_56_58.rep,LINE RACE,895,1.8791946,0,10,29,False,10,2019-02-12T20-56-58
2019_02_12_20_57_28.rep,LINE RACE,734,2.0463848,0,10,26,False,10,2019-02-12T20-57-28
2019_02_12_20_59_00.rep,LINE RACE,867,1.9399538,0,10,29,False,10,2019-02-12T20-59-00
2019_02_12_20_59_40.rep,LINE RACE,914,1.8400877,0,10,29,False,10,2019-02-12T20-59-40
2019_02_12_21_00_09.rep,LINE RACE,913,1.7763158,0,10,28,False,10,2019-02-12T21-00-09
2019_02_12_21_00_40.rep,LINE RACE,969,1.7355372,0,10,29,False,10,2019-02-12T21-00-40
2019_02_12_21_01_01.rep,LINE RACE,832,1.9494585,0,10,28,False,10,2019-02-12T21-01-01
2019_02_12_21_01_42.rep,LINE RACE,778,2.084942,0,10,28,False,10,2019-02-12T21-01-42
2019_02_12_21_02_41.rep,LINE RACE,866,1.8034682,0,10,27,False,10,2019-02-12T21-02-41
2019_02_12_21_05_03.rep,LINE RACE,838,2.0071685,0,11,29,True,10,2019-02-12T21-05-03
2019_02_12_21_05_52.rep,LINE RACE,1019,1.9449902,0,10,34,False,10,2019-02-12T21-05-52
2019_02_12_21_14_42.rep,LINE RACE,916,1.8360655,0,10,29,False,10,2019-02-12T21-14-42
2019_02_12_21_20_05.rep,LINE RACE,785,2.0663266,0,10,28,False,10,2019-02-12T21-20-05
2019_02_12_21_20_53.rep,LINE RACE,978,1.7809621,0,10,30,False,10,2019-02-12T21-20-53
2019_02_12_21_22_41.rep,LINE RACE,1207,1.5920398,0,11,33,True,10,2019-02-12T21-22-41
2019_02_13_15_19_19.rep,LINE RACE,751,2.16,0,10,28,False,10,2019-02-13T15-19-19
2019_02_13_15_20_48.rep,LINE RACE,786,1.9872612,0,10,27,False,10,2019-02-13T15-20-48
2019_02_13_15_21_20.rep,LINE RACE,1182,1.7781541,0,12,36,True,10,2019-02-13T15-21-20
2019_02_13_15_22_38.rep,LINE RACE,769,2.03125,0,10,27,False,10,2019-02-13T15-22-38
2019_02_13_15_23_07.rep,LINE RACE,1126,1.92,0,10,37,False,10,2019-02-13T15-23-07
2019_02_13_15_25_46.rep,LINE RACE,1080,1.7794254,0,12,33,True,10,2019-02-13T15-25-46
2019_02_13_15_26_36.rep,LINE RACE,1097,1.9708029,0,12,37,True,10,2019-02-13T15-26-36
2019_02_13_15_27_22.rep,LINE RACE,836,1.8682635,0,10,27,False,10,2019-02-13T15-27-22
2019_02_13_15_28_57.rep,LINE RACE,1031,1.631068,0,10,29,False,10,2019-02-13T15-28-57
2019_02_13_15_29_51.rep,LINE RACE,1543,1.6342412,0,10,43,False,10,2019-02-13T15-29-51
2019_02_13_15_31_13.rep,LINE RACE,1085,1.7712177,0,11,33,True,10,2019-02-13T15-31-13
2019_02_13_15_32_08.rep,LINE RACE,1063,1.6949153,0,10,31,False,10,2019-02-13T15-32-08
2019_02_13_15_33_02.rep,LINE RACE,881,1.9090909,0,10,29,False,10,2019-02-13T15-33-02
2019_02_13_15_34_09.rep,LINE RACE,933,1.8025751,0,10,29,False,10,2019-02-13T15-34-09
2019_02_13_15_34_43.rep,LINE RACE,1112,1.6741674,0,10,32,False,10,2019-02-13T15-34-43
2019_02_13_15_35_18.rep,LINE RACE,863,1.8097448,0,10,27,False,10,2019-02-13T15-35-18
2019_02_13_15_35_52.rep,LINE RACE,1048,1.8338109,0,10,33,False,10,2019-02-13T15-35-52
2019_02_13_15_36_42.rep,LINE RACE,952,1.70347,0,10,28,False,10,2019-02-13T15-36-42
2019_02_13_15_38_13.rep,LINE RACE,925,1.8181819,0,10,29,False,10,2019-02-13T15-38-13
2019_02_13_15_38_37.rep,LINE RACE,892,1.9528619,0,10,30,False,10,2019-02-13T15-38-37
2019_02_13_15_39_04.rep,LINE RACE,774,2.1733506,0,11,29,True,10,2019-02-13T15-39-04
2019_02_13_15_39_40.rep,LINE RACE,820,2.0512822,0,10,29,False,10,2019-02-13T15-39-40
2019_02_13_15_40_12.rep,LINE RACE,824,1.9684082,0,10,28,False,10,2019-02-13T15-40-12
2019_02_13_15_40_37.rep,LINE RACE,800,2.0275345,0,10,28,False,10,2019-02-13T15-40-37
2019_02_13_15_41_01.rep,LINE RACE,811,1.925926,0,10,27,False,10,2019-02-13T15-41-01
2019_02_13_15_41_26.rep,LINE RACE,795,1.9647355,0,10,27,False,10,2019-02-13T15-41-26
2019_02_13_15_42_14.rep,LINE RACE,1117,1.7204301,0,11,33,True,10,2019-02-13T15-42-14
2019_02_13_15_43_47.rep,LINE RACE,1430,1.972028,0,7,47,False,10,2019-02-13T15-43-47
2019_02_13_15_46_25.rep,LINE RACE,856,1.6842105,0,10,25,False,10,2019-02-13T15-46-25
2019_02_13_15_46_49.rep,LINE RACE,852,1.9036428,0,10,28,False,10,2019-02-13T15-46-49
2019_02_13_15_48_06.rep,LINE RACE,861,1.8837209,0,10,28,False,10,2019-02-13T15-48-06
2019_02_13_15_48_44.rep,LINE RACE,891,1.8202248,0,10,28,False,10,2019-02-13T15-48-44
2019_02_13_15_50_18.rep,LINE RACE,786,1.910828,0,10,26,False,10,2019-02-13T15-50-18
2019_02_13_15_52_08.rep,LINE RACE,777,2.0103092,0,10,27,False,10,2019-02-13T15-52-08
2019_02_13_15_58_25.rep,LINE RACE,1149,1.5679443,0,10,31,False,10,2019-02-13T15-58-25
2019_02_13_15_59_31.rep,LINE RACE,919,2.0261438,0,10,32,False,10,2019-02-13T15-59-31
2019_02_13_16_00_07.rep,LINE RACE,882,2.1793416,0,12,33,True,10,2019-02-13T16-00-07
2019_02_13_16_00_27.rep,LINE RACE,778,2.007722,0,10,27,False,10,2019-02-13T16-00-27
2019_02_13_16_01_11.rep,LINE RACE,921,1.9565217,0,11,31,True,10,2019-02-13T16-01-11
2019_02_13_16_01_37.rep,LINE RACE,991,1.8787879,0,10,32,False,10,2019-02-13T16-01-37
2019_02_13_16_02_01.rep,LINE RACE,945,1.6525424,0,10,27,False,10,2019-02-13T16-02-01
2019_02_13_16_02_31.rep,LINE RACE,1297,1.6203704,0,13,36,True,10,2019-02-13T16-02-31
2019_02_13_16_03_16.rep,LINE RACE,791,1.9746835,0,10,27,False,10,2019-02-13T16-03-16
2019_02_13_16_03_42.rep,LINE RACE,830,1.0856453,0,12,16,True,10,2019-02-13T16-03-42
2019_02_13_16_04_05.rep,LINE RACE,904,1.2624584,0,10,20,False,10,2019-02-13T16-04-05
2019_02_13_16_04_27.rep,LINE RACE,665,1.1746988,0,10,14,False,10,2019-02-13T16-04-27
2019_02_13_16_04_56.rep,LINE RACE,410,1.7603912,0,10,13,False,10,2019-02-13T16-04-56
2019_02_13_16_06_01.rep,LINE RACE,656,1.4656489,0,10,17,False,10,2019-02-13T16-06-01
2019_02_13_16_06_19.rep,LINE RACE,536,1.4579439,0,10,14,False,10,2019-02-13T16-06-19
2019_02_13_16_06_36.rep,LINE RACE,615,1.3680782,0,11,15,True,10,2019-02-13T16-06-36
2019_02_13_16_07_12.rep,LINE RACE,502,1.4371258,0,10,13,False,10,2019-02-13T16-07-12
2019_02_13_16_07_31.rep,LINE RACE,475,1.6455696,0,10,14,False,10,2019-02-13T16-07-31
2019_02_13_16_08_06.rep,LINE RACE,518,1.3926499,0,10,13,False,10,2019-02-13T16-08-06
2019_02_13_16_08_24.rep,LINE RACE,598,1.5075377,0,10,16,False,10,2019-02-13T16-08-24
2019_02_13_16_08_40.rep,LINE RACE,511,1.5294118,0,10,14,False,10,2019-02-13T16-08-40
2019_02_13_16_08_59.rep,LINE RACE,544,1.5469613,0,10,15,False,10,2019-02-13T16-08-59
2019_02_13_16_09_20.rep,LINE RACE,408,1.916462,0,11,14,True,10,2019-02-13T16-09-20
2019_02_13_16_09_46.rep,LINE RACE,542,1.4417745,0,10,14,False,10,2019-02-13T16-09-46
2019_02_13_16_10_09.rep,LINE RACE,853,1.1971831,0,10,18,False,10,2019-02-13T16-10-09
2019_02_13_16_10_31.rep,LINE RACE,531,1.4716982,0,10,14,False,10,2019-02-13T16-10-31
2019_02_13_16_10_47.rep,LINE RACE,501,1.44,0,10,13,False,10,2019-02-13T16-10-47
2019_02_13_16_11_04.rep,LINE RACE,529,1.4772727,0,10,14,False,10,2019-02-13T16-11-04
2019_02_13_16_11_44.rep,LINE RACE,576,1.5652174,0,11,16,True,10,2019-02-13T16-11-44
2019_02_13_16_12_01.rep,LINE RACE,535,1.3483146,0,10,13,False,10,2019-02-13T16-12-01
2019_02_13_16_12_26.rep,LINE RACE,666,1.2631578,0,10,15,False,10,2019-02-13T16-12-26
2019_02_13_16_12_47.rep,LINE RACE,741,1.2162162,0,11,16,True,10,2019-02-13T16-12-47
2019_02_13_16_13_11.rep,LINE RACE,728,1.3204951,0,10,17,False,10,2019-02-13T16-13-11
2019_02_13_16_13_27.rep,LINE RACE,495,1.5789474,0,10,14,False,10,2019-02-13T16-13-27
2019_02_13_16_13_48.rep,LINE RACE,639,1.3166144,0,10,15,False,10,2019-02-13T16-13-48
2019_02_13_16_14_10.rep,LINE RACE,893,1.3452915,0,13,21,True,10,2019-02-13T16-14-10
2019_02_13_16_14_48.rep,LINE RACE,635,1.4195584,0,10,16,False,10,2019-02-13T16-14-48
2019_02_13_16_15_15.rep,LINE RACE,828,1.1608223,0,10,17,False,10,2019-02-13T16-15-15
2019_02_13_16_15_34.rep,LINE RACE,476,1.5157895,0,10,13,False,10,2019-02-13T16-15-34
2019_02_13_16_15_54.rep,LINE RACE,886,1.2189616,0,7,18,False,10,2019-02-13T16-15-54
2019_02_13_16_17_03.rep,GRADE MANIA,1071,0.6162465,202,4,11,None,None,2019-02-13T16-17-03
2019_02_13_16_18_29.rep,GRADE MANIA,1077,0.61281335,808,8,11,None,None,2019-02-13T16-18-29
2019_02_13_16_20_06.rep,GRADE MANIA,3531,0.61172473,7636,44,36,None,None,2019-02-13T16-20-06
2019_02_13_16_23_27.rep,GRADE MANIA,3195,0.6197183,6748,40,33,None,None,2019-02-13T16-23-27
2019_02_13_16_24_03.rep,GRADE MANIA,503,0.71570575,0,0,6,None,None,2019-02-13T16-24-03
2019_02_13_16_24_43.rep,GRADE MANIA,1216,0.64144737,850,10,13,None,None,2019-02-13T16-24-43
2019_02_13_16_25_30.rep,GRADE MANIA,1206,0.5970149,666,8,12,None,None,2019-02-13T16-25-30
2019_02_13_16_25_56.rep,GRADE MANIA,1248,0.6730769,1876,12,14,None,None,2019-02-13T16-25-56
2019_02_13_17_33_31.rep,GRADE MANIA,1781,0.57271194,5120,14,17,None,None,2019-02-13T17-33-31
2019_02_13_17_34_08.rep,GRADE MANIA,1873,0.6406834,2608,20,20,None,None,2019-02-13T17-34-08
2019_02_13_17_35_44.rep,GRADE MANIA,861,0.5574913,72,2,8,None,None,2019-02-13T17-35-44
2019_02_13_17_36_31.rep,GRADE MANIA,2469,0.5832321,4278,26,24,None,None,2019-02-13T17-36-31
2019_02_13_17_36_59.rep,GRADE MANIA,845,0.6390532,90,2,9,None,None,2019-02-13T17-36-59
2019_02_13_17_37_26.rep,GRADE MANIA,1397,0.6012885,716,10,14,None,None,2019-02-13T17-37-26
2019_02_13_17_38_02.rep,GRADE MANIA,1955,0.64450127,5026,22,21,None,None,2019-02-13T17-38-02
2019_02_13_17_38_42.rep,GRADE MANIA,885,0.8135593,162,6,12,None,None,2019-02-13T17-38-42
2019_02_13_17_41_04.rep,GRADE MANIA,2280,0.6052632,2476,22,23,None,None,2019-02-13T17-41-04
2019_02_13_17_41_40.rep,GRADE MANIA,1543,0.6610499,1680,14,17,None,None,2019-02-13T17-41-40
2019_02_13_17_42_13.rep,GRADE MANIA,1776,0.5743243,1676,16,17,None,None,2019-02-13T17-42-13
2019_02_13_17_42_45.rep,GRADE MANIA,1669,0.7189934,2560,18,20,None,None,2019-02-13T17-42-45
2019_02_13_17_43_01.rep,GRADE MANIA,508,0.9448819,0,0,8,None,None,2019-02-13T17-43-01
2019_02_13_17_43_16.rep,GRADE MANIA,671,0.8941878,162,2,10,None,None,2019-02-13T17-43-16
2019_02_13_17_43_39.rep,GRADE MANIA,588,0.9183673,162,2,9,None,None,2019-02-13T17-43-39
2019_02_13_17_44_02.rep,GRADE MANIA,1105,0.81447965,1438,10,15,None,None,2019-02-13T17-44-02
2019_02_13_17_44_23.rep,GRADE MANIA,1057,0.5108799,1088,4,9,None,None,2019-02-13T17-44-23
2019_02_13_17_45_03.rep,GRADE MANIA,1811,0.7288791,10712,22,22,None,None,2019-02-13T17-45-03
2019_02_13_20_48_06.rep,LINE RACE,881,1.2954545,0,10,20,False,10,2019-02-13T20-48-06
2019_02_13_21_05_43.rep,LINE RACE,491,1.4693878,0,10,13,False,10,2019-02-13T21-05-43
2019_02_13_21_06_11.rep,LINE RACE,786,1.9872612,0,10,27,False,10,2019-02-13T21-06-11
2019_02_13_21_10_41.rep,LINE RACE,1020,1.7075565,0,10,30,False,10,2019-02-13T21-10-41
2019_02_13_21_11_18.rep,LINE RACE,1230,1.5622457,0,10,33,False,10,2019-02-13T21-11-18
2019_02_13_21_12_32.rep,LINE RACE,1167,1.4408233,0,11,29,True,10,2019-02-13T21-12-32
2019_02_13_21_13_07.rep,LINE RACE,929,1.8103448,0,10,29,False,10,2019-02-13T21-13-07
2019_02_13_21_47_52.rep,LINE RACE,893,1.8161435,0,10,28,False,10,2019-02-13T21-47-52
2019_02_13_21_48_26.rep,LINE RACE,1153,1.9270834,0,12,38,True,10,2019-02-13T21-48-26
2019_02_13_21_50_03.rep,LINE RACE,929,1.875,0,11,30,True,10,2019-02-13T21-50-03
2019_02_13_21_50_37.rep,LINE RACE,1120,1.7158177,0,10,33,False,10,2019-02-13T21-50-37
2019_02_13_21_51_04.rep,LINE RACE,845,1.9905213,0,10,29,False,10,2019-02-13T21-51-04
2019_02_13_21_51_33.rep,LINE RACE,897,1.8080357,0,10,28,False,10,2019-02-13T21-51-33
2019_02_13_21_51_58.rep,LINE RACE,766,2.0392158,0,10,27,False,10,2019-02-13T21-51-58
2019_02_13_21_52_35.rep,LINE RACE,909,1.7180617,0,10,27,False,10,2019-02-13T21-52-35
2019_02_13_21_53_08.rep,LINE RACE,814,1.9188192,0,10,27,False,10,2019-02-13T21-53-08
2019_02_13_21_53_40.rep,LINE RACE,997,1.5662651,0,10,27,False,10,2019-02-13T21-53-40
2019_02_13_21_54_02.rep,LINE RACE,819,1.9804401,0,10,28,False,10,2019-02-13T21-54-02
2019_02_13_21_54_24.rep,LINE RACE,873,1.9954128,0,10,30,False,10,2019-02-13T21-54-24
2019_02_13_21_55_34.rep,LINE RACE,768,2.0338984,0,10,27,False,10,2019-02-13T21-55-34
2019_02_13_21_56_08.rep,LINE RACE,820,1.978022,0,10,28,False,10,2019-02-13T21-56-08
2019_02_13_21_57_56.rep,LINE RACE,1222,1.8673218,0,10,39,False,10,2019-02-13T21-57-56
2019_02_13_21_58_52.rep,LINE RACE,702,2.2253923,0,10,27,False,10,2019-02-13T21-58-52
2019_02_13_21_59_26.rep,LINE RACE,773,2.0207255,0,10,27,False,10,2019-02-13T21-59-26
2019_02_13_21_59_51.rep,LINE RACE,824,2.1142163,0,11,30,True,10,2019-02-13T21-59-51
2019_02_13_22_00_28.rep,LINE RACE,711,2.1971831,0,10,27,False,10,2019-02-13T22-00-28
2019_02_13_22_01_16.rep,LINE RACE,956,1.7591623,0,11,29,True,10,2019-02-13T22-01-16
2019_02_13_22_02_09.rep,LINE RACE,892,1.8855219,0,10,29,False,10,2019-02-13T22-02-09
2019_02_13_22_02_32.rep,LINE RACE,855,1.826698,0,10,27,False,10,2019-02-13T22-02-32
2019_02_13_22_04_14.rep,LINE RACE,991,1.8181819,0,11,31,True,10,2019-02-13T22-04-14
2019_02_13_22_04_39.rep,LINE RACE,877,1.9178082,0,11,29,True,10,2019-02-13T22-04-39
2019_02_13_22_05_41.rep,LINE RACE,813,2.0689654,0,10,29,False,10,2019-02-13T22-05-41
2019_02_13_22_07_00.rep,LINE RACE,951,1.7052631,0,10,28,False,10,2019-02-13T22-07-00
2019_02_13_22_07_38.rep,LINE RACE,924,2.0801733,0,12,33,True,10,2019-02-13T22-07-38
2019_02_13_22_08_46.rep,LINE RACE,867,1.9399538,0,10,29,False,10,2019-02-13T22-08-46
2019_02_13_22_09_26.rep,LINE RACE,846,1.7751479,0,10,26,False,10,2019-02-13T22-09-26
2019_02_13_22_10_46.rep,LINE RACE,846,1.7751479,0,10,26,False,10,2019-02-13T22-10-46
2019_02_13_22_11_11.rep,LINE RACE,1033,1.9186046,0,12,34,True,10,2019-02-13T22-11-11
2019_02_13_22_12_11.rep,LINE RACE,900,1.8687431,0,10,29,False,10,2019-02-13T22-12-11
2019_02_13_22_12_49.rep,LINE RACE,847,1.9858156,0,10,29,False,10,2019-02-13T22-12-49
2019_02_13_22_13_39.rep,LINE RACE,827,1.8886199,0,10,27,False,10,2019-02-13T22-13-39
2019_02_13_22_14_12.rep,LINE RACE,905,1.9911505,0,11,31,True,10,2019-02-13T22-14-12
2019_02_13_22_14_34.rep,LINE RACE,763,1.968504,0,10,26,False,10,2019-02-13T22-14-34
2019_02_13_22_14_58.rep,LINE RACE,713,2.1910112,0,10,27,False,10,2019-02-13T22-14-58
2019_02_13_22_16_08.rep,LINE RACE,941,1.7872341,0,10,29,False,10,2019-02-13T22-16-08
2019_02_13_22_18_16.rep,LINE RACE,896,1.9441341,0,10,30,False,10,2019-02-13T22-18-16
2019_02_14_16_13_42.rep,LINE RACE,788,1.9822109,0,10,27,False,10,2019-02-14T16-13-42
2019_02_14_16_14_16.rep,LINE RACE,812,1.8495685,0,10,26,False,10,2019-02-14T16-14-16
2019_02_14_16_14_55.rep,LINE RACE,794,1.891551,0,10,26,False,10,2019-02-14T16-14-55
2019_02_14_16_18_05.rep,LINE RACE,779,2.0051415,0,10,27,False,10,2019-02-14T16-18-05
2019_02_14_16_19_00.rep,LINE RACE,1056,1.8767773,0,10,34,False,10,2019-02-14T16-19-00
2019_02_14_16_21_25.rep,LINE RACE,1098,1.6408386,0,11,31,True,10,2019-02-14T16-21-25
2019_02_14_16_22_18.rep,LINE RACE,791,2.050633,0,10,28,False,10,2019-02-14T16-22-18
2019_02_14_16_22_41.rep,LINE RACE,934,1.8649517,0,10,30,False,10,2019-02-14T16-22-41
2019_02_14_16_23_16.rep,LINE RACE,1246,1.686747,0,12,36,True,10,2019-02-14T16-23-16
2019_02_14_16_23_48.rep,LINE RACE,800,2.1777222,0,10,30,False,10,2019-02-14T16-23-48
2019_02_14_16_25_03.rep,LINE RACE,915,1.7724289,0,10,28,False,10,2019-02-14T16-25-03
2019_02_14_16_27_12.rep,LINE RACE,890,2.15973,0,12,33,True,10,2019-02-14T16-27-12
2019_02_14_16_28_01.rep,LINE RACE,710,2.200282,0,10,27,False,10,2019-02-14T16-28-01
2019_02_14_16_48_57.rep,LINE RACE,819,1.9804401,0,10,28,False,10,2019-02-14T16-48-57
2019_02_14_16_49_21.rep,LINE RACE,704,2.2190611,0,10,27,False,10,2019-02-14T16-49-21
2019_02_14_16_49_46.rep,LINE RACE,827,1.8886199,0,10,27,False,10,2019-02-14T16-49-46
2019_02_14_16_50_58.rep,LINE RACE,828,2.0314388,0,11,29,True,10,2019-02-14T16-50-58
2019_02_14_16_52_20.rep,LINE RACE,1057,1.4772727,0,10,27,False,10,2019-02-14T16-52-20
2019_02_14_16_53_01.rep,LINE RACE,985,1.8292683,0,10,31,False,10,2019-02-14T16-53-01
2019_02_14_16_54_47.rep,LINE RACE,1116,1.5067265,0,10,29,False,10,2019-02-14T16-54-47
